comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count,sentiment
64434082000000001900ed00,1682129026000,,642152f00000000012031332,文学是人要表达自己。,6120919e000000002002937f,Miana.,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2fjtsqrmh40605o90i6f854rvbpafh78?imageView2/2/w/120/format/jpg,0,,0,1728829365069,22,positive
6448143c000000001403ccc3,1682445372000,,642152f00000000012031332,等什么时候ai能写出红楼梦那种我才愿意真正承认他可以超越替代人类,5e32ee130000000001001f7f,不拘一阁,https://sns-avatar-qc.xhscdn.com/avatar/61b612195024bc839e32b5ff.jpg?imageView2/2/w/120/format/jpg,1,,0,1728829365071,13,positive
66a703540000000004019d98,1722221396000,,642152f00000000012031332,说得好,5fc382a30000000001007d5f,学科语文包老师（央民学姐）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313b7bre8g40g5nu3gahg8vavpi8hvao?imageView2/2/w/120/format/jpg,0,,6448143c000000001403ccc3,1728829365877,1,negative
664b2ca700000000080034a2,1716202665000,,6638b93d000000001e024c38,已经顺利拿到资料包非常翔实的介绍几乎是手把手教而且免费博主超nice,5aa54a36e8ac2b4fce84dbea,会思考的狗尾巴草,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rg5n7i3hc004a399r53dmva3o9hcrg?imageView2/2/w/120/format/jpg,24,http://sns-webpic-qc.xhscdn.com/202410132222/7ddca13a00b0ade7ac81b701c26dc1e8/comment/1040g2h031313e8so6o004a399r53dmvajbfs7n8!nd_whgt34_webp_wm_1,0,1728829368646,22,positive
663af20a0000000016038436,1715139083000,,6638b93d000000001e024c38,要想让ai写的好就要把人设风格具体的要求都喂给ai。你想象一下就是安排一个其他人跟你写小说你事情和细节交代的越清楚他写的越好哦。,61796e6500000000020230b8,韭菜Y日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311nok0rj0e605obpdpigkc5o8892ft8?imageView2/2/w/120/format/jpg,17,,0,1728829368658,58,positive
663ba49b000000000401be4f,1715184796000,,6638b93d000000001e024c38,扑街小说但15万以上收益啧啧会说啊！,6214ece4000000002102099a,吃饭！按时,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310m34dce6o605ogktji8c2cqaq8i72g?imageView2/2/w/120/format/jpg,14,,0,1728829368671,40,positive
664393b1000000000d030b14,1715704753000,,6638b93d000000001e024c38,很烦恼文章被一群人盗走引流。各位看到顺手举报下就行。,61796e6500000000020230b8,韭菜Y日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311nok0rj0e605obpdpigkc5o8892ft8?imageView2/2/w/120/format/jpg,0,,0,1728829368685,11,positive
6704ef72000000001000442b,1728376690000,安徽,6638b93d000000001e024c38,已关注求分享,5ed7c13b0000000001001c04,旺旺✨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3166ch8urgo6g5nmno4tg8704265opao?imageView2/2/w/120/format/jpg,3,,0,1728829368698,2,positive
6703640a000000001601ec38,1728275467000,广西,6638b93d000000001e024c38,求分享,6296cb5d000000001501d8c9,草莓小狗,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2nms62mojm0605okmpdelbm6941ri2r0?imageView2/2/w/120/format/jpg,1,,0,1728829368711,3,positive
670936f00000000027012a29,1728657137000,江苏,6638b93d000000001e024c38,什么ai,65e3067a000000000500e777,婠婠,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318oqfbppkc6g5pf30pt19prnl0848bg?imageView2/2/w/120/format/jpg,2,,0,1728829368735,0,negative
