note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword
642152f00000000012031332,normal,chatgpt对文学的影响，余华老师的回答。,"余华老师的这段话，可能就是最好的回答。
	
人工智能可以辅助作家的创作，从数据中分析和推断出潜在的故事和情节线索，但就目前来说，它还无法完全代替人类作家。尚且无法取代的是，作品中需要表现出的情感、思想深度和人类视角的创造力。
	
人工智能对文学的影响包括但不限于以下几个方面：
创作辅助：人工智能可以帮助作家进行创作，例如可以生成故事情节、角色设定，甚至是自动生成小说和诗歌。这种方式被称为“计算创意”。
文学研究：人工智能可以帮助文学研究者进行文本分析和语言处理，例如可以进行文本分类、情感分析、主题提取等。同时，人工智能还可以实现基于传统文学理论的新型文学批评。
防伪溯源：人工智能可以对文学作品进行版权保护，例如可以对比相似作品、判断抄袭行为，并且可以将作者身份验证与身份标记融合，实现文学作品的防伪溯源。
总之，人工智能在文学领域的应用越来越多，这也在一定程度上改变了传统文学的创作与研究方式。
	
人工智能可以创造出类似文学作品的文本。现代的自然语言生成模型可以通过学习大量文本数据来生成新的文本，并且已经有一些例子展示了人工智能生成的诗歌、小说等文学作品。然而，在文学领域中，人工智能生成的文学作品仍然远远达不到人类创作的水平和复杂性。
	
上面的是chatgpt的回答，可以说是相当中肯了！
“享受过程，做自己，人类的每个参数都是千变万化的”
	
#chatGPT[话题]# #文学[话题]# #人工智能[话题]# #影响力[话题]# #余华[话题]#",,1679905520000,1679905521000,5eb7ae6c00000000010057ba,心想事成,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rou5ins2o6g5nlnlpm08ltq8rc9018,1082,640,3,147,,"http://sns-webpic-qc.xhscdn.com/202410132222/14c539aa8725d48868fcc08ef1c51f64/1000g00828grkpjgfm01g5nlnlpm08ltqdhr3jb0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/53c578b9762e53617829447ac9942fda/1000g00828grkpjgfm03g5nlnlpm08ltqqv1m9lg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/6342203eb4862dc478774fdc9ffcf898/1000g00828grkpjgfm0005nlnlpm08ltqk0in2hg!nd_dft_wlteh_webp_3","chatGPT,文学,人工智能,影响力,余华",1728829363674,https://www.xiaohongshu.com/explore/642152f00000000012031332?xsec_token=ABRGQpU_qTV0737_6IwCfkT6px7kYtConRqClcYjwfmBU=&xsec_source=pc_search,aigc对文学创作的影响
66f13a8b000000001b022dce,normal,"#ai[话题]#
AIGC在文本生成领域的应用，你了解多少？
1 新闻撰写： AIGC能够根据新闻事件和数据，自动生成新闻报道。这大大提高了新闻发布的效率和时效性，特别是在突发事件报道中尤为重要。 生成的新闻稿不仅内容准确，而且语言流畅，具备高度的可读性。
2.广告文案创作： AIGC可以根据广告目标和受众特征，快速生成符合品牌调性和市场需求的广告文案。 这些文案不仅具有吸引力，还能有效提升广告效果，帮助企业实现营销目标。
3.文学创作： AIGC已经能够参与到文学创作的过程中，为作家提供灵感和辅助创作。","#ai[话题]#
AIGC在文本生成领域的应用，你了解多少？
1 新闻撰写： AIGC能够根据新闻事件和数据，自动生成新闻报道。这大大提高了新闻发布的效率和时效性，特别是在突发事件报道中尤为重要。 生成的新闻稿不仅内容准确，而且语言流畅，具备高度的可读性。
2.广告文案创作： AIGC可以根据广告目标和受众特征，快速生成符合品牌调性和市场需求的广告文案。 这些文案不仅具有吸引力，还能有效提升广告效果，帮助企业实现营销目标。
3.文学创作： AIGC已经能够参与到文学创作的过程中，为作家提供灵感和辅助创作。 通过分析已有的文学作品和风格，AIGC能够生成具有独特创意和深度的文学作品，如小说、诗歌等。
4. 内容营销： 在内容营销领域，AIGC可以根据企业的品牌形象和产品特点，生成高质量的内容素材。 这些素材包括博客文章、社交媒体帖子、电子邮件营销文案等，有助于提升企业的品牌影响力和用户粘性。
5. 智能客服： AIGC在智能客服领域的应用也非常广泛。它能够根据用户的问题和需求，自动生成准确、专业的回复。 这不仅提高了客服的响应速度，还降低了企业的人力成本。
6.多语言翻译与跨文化创作： AIGC具备强大的多语言翻译能力，能够实现不同语言之间的无缝转换。 同时，它还能根据目标文化的特点，进行跨文化创作，为全球化内容传播提供了有力支持。",,1727085195000,1727085196000,65f964fb000000000b032ba0,先知AI0301,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310h7rs3ima6g5pfpcjtiuat06flr2mo,3,1,0,0,天津,http://sns-webpic-qc.xhscdn.com/202410132222/492c8e30f9b325a2bcd6808c27a45da0/1040g00831838kfhkju6g5pfpcjtiuat0gud8vkg!nd_dft_wlteh_webp_3,ai,1728829363678,https://www.xiaohongshu.com/explore/66f13a8b000000001b022dce?xsec_token=ABfokMJPUGzZWQxa6QvCW3lhUc6sNncZ-Y1SxLtLGo_eQ=&xsec_source=pc_search,aigc对文学创作的影响
6638b93d000000001e024c38,normal,AI 写小说-全网zui全指南(三万字),"我去年用 AI 一个月就写出了一本 100 万字的小说😎，虽然最后扑街了，但前后也有 15 万+的收益呢🤑。
PS：书名就不说啦，免得被扒🤫。
虽说 AI 的出现让小说写作的门槛大大降低了😏，可想让它们写出一本水准在线的作品，还是很难呐😅！
像独特的文笔、文风、令人惊艳的故事设定，还有故事的创造性、创意……这些高阶技能点，可绝不是目前的 AI 工具能达到的🙅。
咱先抛开那些需要底蕴、积累的能力不谈，单就 AI 创作来说，一本优秀的小说至少得具备 4 个关键特点👇：
✔主题鲜明；
✔有独特的爽点、金手指；
✔开篇精彩，结尾留钩子；
✔每 3-5 个章节有小高潮，10 章左右有大高潮。
对于一本 100 万字的网文来说，如果能兼具上面这 4 个关键点，就已经初步具备了不错的可读性啦👀。
那怎样让 AI 帮我们写出这样一本小说呢🤔？文章内容太多啦，我就不一一重复写咯，具体内容见图片😜🙌。
	
#小说写作干货[话题]# #写网文[话题]# #网文编辑[话题]# #网络小说[话题]# #文章[话题]# #干货分享[话题]# #文学[话题]# #笔记灵感[话题]# #写作赚钱[话题]# #写作素材[话题]# #写小说[话题]# #小说[话题]# #小说写作[话题]# #小说写作素材[话题]# #小说写作干货[话题]# #网文小说[话题]# #写作[话题]# #ai[话题]# #ai写作[话题]#",,1714993469000,1716018992000,61796e6500000000020230b8,韭菜Y日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311nok0rj0e605obpdpigkc5o8892ft8,5387,7438,3002,792,,"http://sns-webpic-qc.xhscdn.com/202410132222/0b01cd58fdd0ccf1f46edab9f559c196/1040g2sg312u9m1l3lud05obpdpigkc5op3lkbc8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/60d2caa3e13944a8b932b9b7c1377287/1040g008312f2ravn6c605obpdpigkc5o46er400!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/ed22d5621279d70251e66267fcdafed0/1040g008312f2ravn6c5g5obpdpigkc5o1u2o7ko!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/c6dc8f13a3b93a8dcc2cb5157fbc8fba/1040g008312f2ravn6c405obpdpigkc5onqleel8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/575d09d32d56a22abc758d5c681b2b4b/1040g008312u2b1jb5u6g5obpdpigkc5o97a4850!nd_dft_wlteh_webp_3","小说写作干货,写网文,网文编辑,网络小说,文章,干货分享,文学,笔记灵感,写作赚钱,写作素材,写小说,小说,小说写作,小说写作素材,网文小说,写作,ai,ai写作",1728829363693,https://www.xiaohongshu.com/explore/6638b93d000000001e024c38?xsec_token=AB015wL7DfXdaynNHNCVqQNu-AX_l3Wri-X0rHcUisSzE=&xsec_source=pc_search,aigc对文学创作的影响
645b1926000000001300b13f,normal,新传论文分享 | AIGC的发展与趋势,"[彩虹R]今天要分享的是中央民族大学新传郭全中老师的《AI+人文：AIGC的发展与趋势》
每次看论文都会感叹，这可都是满满的新传答题素材啊！！无论是论述的思路、小标题的写作还是论据都非常值得学习！[哇R][哇R]
文章仍是围绕热度居高不下的人工智能生成内容进行讨论。
1⃣️AIGC的发展演进
AIGC定义：基于人工智能技术生产数字信息内容，具有AI能力强、内容生产效率高、内容生成质量稳定、成本相对低等特点
演进路径：（重点记忆阶段特征）
1.辅助阶段：AI辅助内容创作
依据固定模版进行简单内容输出，例如结构性报道、智能客服等
2.协助阶段：AI协助内容创作
根据输入指令生成内容并不断强化学习，实现初级的自主内容输出，强化跨模态生成能力，但也时常出现看似合理但荒谬的内容以及伦理问题
3.自主阶段：AI自主内容创作
实时感知、精准认知、自主创作
2⃣️AIGC的场景应用
1.AIGC+传媒：人机协同推动媒体融合提质增效
采编环节、制播环节、产品创新环节、传媒工作者等
2.AIGC+影视：技术加持拓展影视作品创作空间
剧本创作、场景创作、后期制作等
3.AIGC+游戏：AI技术提升产业生产力，解放游戏创造力
简单重复内容生产提效、降本增效、满足美术需求、强化场景角色制作、创意交互
4.AIGC+音乐：智能生成促进音乐产业智能升级
语音识别、歌曲生成、“技术+专家”
5.AIGC+电商：虚拟人货场营造沉浸式消费体验
虚拟主播、3D展示、场景数字化
3⃣️AIGC的发展趋势和关键点
1.AIGC将成为元宇宙时代的内容生产基础设施
2.“AI+人文”将成为AIGC的主要发展趋势
3.AIGC的发展关键点在于技术要素和商业要素的共同进步
	
今天的论文分享到这里啦
明天见[派对R]
	
#论文分享[话题]##新传论文分享[话题]# #24新传考研[话题]# #新传考研[话题]# #中央民族大学考研[话题]#",,1683691814000,1683691855000,5f106a820000000001005794,钢铁之心,https://sns-avatar-qc.xhscdn.com/avatar/6455ee40a870649a5854ae0d.jpg,1958,1947,9,411,,"http://sns-webpic-qc.xhscdn.com/202410132222/a7a9f7537ef039731cff61a5dab919b3/1000g0082fik7u6sha0605nogda108lskg3768mo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/41b0fad0399cd60bbe59989df5ec735d/1000g0082fik7u6sha05g5nogda108lsk3glag58!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/63cd91c2bbf723a43b67524e262539a9/1000g0082fik7u6sha0505nogda108lsk9nsjdco!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/b8b81dbd77f4bd0b39a353841f3d5241/1000g0082fik7u6sha0405nogda108lsk2qbpfa0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/0bec5da346bd4fc15643392dab446e56/1000g0082fik7u6sha0305nogda108lskrpt69d0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/a5e7d39b7f948f8b05dc2599500759cf/1000g0082fik7u6sha04g5nogda108lskkm4ufm8!nd_dft_wlteh_webp_3","论文分享,新传论文分享,24新传考研,新传考研,中央民族大学考研",1728829363707,https://www.xiaohongshu.com/explore/645b1926000000001300b13f?xsec_token=AB3Xg1avnDr4I9ZvSjOBbcTQbkGTmEYMOkrNIuT6mF5uI=&xsec_source=pc_search,aigc对文学创作的影响
65f186510000000012032d13,normal,复试高频问题“AIGC对设计的影响”的10个问答,"#24考研[话题]# #考研复试[话题]# #设计考研[话题]#
	
AIGC对设计领域产生了深远影响，通过引入先进的生成式人工智能技术，极大地提高了设计效率，丰富了设计创意，推动了设计行业的创新与发展。
-
具体来说，AIGC在设计领域的应用，如使用生成对抗网络（GANs）进行图像生成，或使用自然语言处理技术辅助文案创作，都极大地加速了设计流程，让设计师能够更快速地探索多种设计方案。同时，AIGC的算法能够学习和模拟人类设计师的创意风格，从而创造出独特而富有创意的设计作品。
-
此外，AIGC还通过自动化和优化设计过程，降低了设计成本，提高了设计质量。设计师可以借助AIGC工具进行快速原型制作、用户测试和优化迭代，从而更快地响应市场需求和变化。
-
总的来说，AIGC为设计领域带来了前所未有的机遇和挑战，推动着设计行业向更加智能化、高效化和创新化的方向发展。
-
问题一：
请谈谈你如何理解AIGC在设计中的应用，以及它如何改变了传统的设计流程？
问题二：
在你的设计实践中，有没有具体案例可以展示AIGC如何帮助你提升设计效果？
问题三：
你认为AIGC在设计领域的发展前景如何？它可能会带来哪些新的挑战和机遇？
问题四：
在AIGC的辅助下，设计师的角色是否会发生改变？请谈谈你的看法。
问题五：
请谈谈你如何看待AIGC在设计中的伦理问题，如数据隐私和知识产权？
问题六：
AIGC在设计中如何帮助设计师更好地理解和满足用户需求？
问题七：
在AIGC的辅助下，设计师应如何保持创意的独特性和个性化？
问题八：
你认为AIGC在未来设计中可能扮演的角色是什么？它将如何改变设计师的工作方式？
问题九：
请谈谈AIGC在设计教育中如何发挥作用，以及它如何影响设计人才的培养？
问题十：
请讨论AIGC与设计师之间的合作关系，并展望其未来的发展趋势。
	
#艺术设计考研复试[话题]# #艺术设计考研面试[话题]# #考研面试[话题]# #考研复试备考攻略[话题]# #考研复试高频问题[话题]# #AI[话题]# #AIGC[话题]#",,1710327377000,1710327378000,600f770c0000000001002eba,艺术设计史与论,https://sns-avatar-qc.xhscdn.com/avatar/6497dd9076f46b0778cd1e9f.jpg,477,406,0,40,,"http://sns-webpic-qc.xhscdn.com/202410132222/f54f0cef88610698ca8290bc4326cab3/1040g0083109hsfui6a005o0fes608blqqf0a6po!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/1b28f3f0888b1deb3d0962abab55525f/1040g0083109hsfui6a0g5o0fes608blqbjflt38!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/29f916eb704870d9bca06877e4258fb1/1040g0083109hsfui6a105o0fes608blq4c12sv0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/dc427c8d54ab32b57998d7f15b94ddd2/1040g0083109hsfui6a1g5o0fes608blqt1qs3s8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/7598fb9fc43a8290a056990f8e208add/1040g0083109hsfui6a205o0fes608blqbuksgo8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/fe200aa13c7b2bcdf24ec0dfc3a659bd/1040g0083109hsfui6a2g5o0fes608blqt3mmkmg!nd_dft_wlteh_webp_3","24考研,考研复试,设计考研,艺术设计考研复试,艺术设计考研面试,考研面试,考研复试备考攻略,考研复试高频问题,AI,AIGC",1728829363728,https://www.xiaohongshu.com/explore/65f186510000000012032d13?xsec_token=ABoA9ZJC3D1A32Lf-1ewgkxXsqkDzemI0JvIKrGfmVam0=&xsec_source=pc_search,aigc对文学创作的影响
656561d4000000000f024120,normal,艺术设计考研热点话题论文｜AIGC,"题目：AIGC 赋能中华优秀传统文化融合传播
作者：张淑玲、刘志凌
	
✔️文章结构：
先进技术与主流价值的“跨界联姻”
生产赋能、分发高效与场景重构#论文[话题]# #带你一起读论文[话题]# #艺术设计考研理论[话题]# #AIGC[话题]# #服装设计考研[话题]# #环艺考研[话题]# #考研案例[话题]# #考研打卡[话题]#",,1701142996000,1701142996000,5e391b1c00000000010088b7,🐑,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311jl249l6a005nhp3ce0925nd8cm2ho,317,306,0,59,,"http://sns-webpic-qc.xhscdn.com/202410132222/baae7d10333871e50ca130d38d4b7289/1040g00830s0mdu7eim005nhp3ce0925nv2jb8c8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/3edbd931212f8a1baf0af936cf72ee3d/1040g00830s0mdu7eim0g5nhp3ce0925n03kcujg!nd_dft_wlteh_webp_3","论文,带你一起读论文,艺术设计考研理论,AIGC,服装设计考研,环艺考研,考研案例,考研打卡",1728829363743,https://www.xiaohongshu.com/explore/656561d4000000000f024120?xsec_token=ABprrSb9rsPtJmp75nYViJ6PODAIUhaeAAK19GXxqxdws=&xsec_source=pc_search,aigc对文学创作的影响
6602c25100000000120238df,normal,文学论文｜杨宁老师新作探讨人工智能与文学,"📖《人工智能写作与文学创作主体性问题反思》这篇论文是杨宁老师@杨宁老师 上周刚刚发表上网的，探讨的话题从标题即可看出。研究对象具有现实意义，不由得让人反思当下文学的走向，以及文学主体性究竟是否发生了变化。
🌟论文亮点：杨宁老师不愧为中外文学、文艺学、美学等专业研究生所熟知的“网红”老师，分析问题十分透彻，而且例证详实。如该论文中沿着文学理论的脉络不断梳理，提到米勒的“文学终结论”、具有启蒙思想的主体性思潮、文学经典为何成为经典等议题，很有哲理性。
🔍该论文的参考文献部分也值得一读，后期也会加入阅读列表中，如《人工智能时代的写作主体性位移》《人工智能文学的三重挑战》《人工智能写作与文学变革：挑战和反思》《人工智能创作，“作者之死”与人的主体性之反思》等等。
#论文[话题]# #带你一起读论文[话题]# #文献阅读[话题]# #论文打卡[话题]# #论文写作[话题]# #文学[话题]# #文艺学[话题]# #文学考研[话题]# #文学论文[话题]# #小论文[话题]# #论文投稿[话题]# #人工智能[话题]# #ai[话题]# #杨宁老师[话题]# #艺术[话题]# #艺术学概论[话题]# #英美文学[话题]# #中国文学[话题]# #外国文学[话题]# #文学理论[话题]#",,1711456849000,1711456850000,652b9533000000002a019542,一抹暖阳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30sljebu944005p9bikpqj5a2t1cgnh0,267,225,0,38,,"http://sns-webpic-qc.xhscdn.com/202410132222/62496cfbf4bc6ddbb3daf810877aa8ba/1040g2sg310qces216ge05p9bikpqj5a2bjjipp8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/03391c0644e960c83e931e786663a8e5/1040g2sg310qces216geg5p9bikpqj5a2bfv2fto!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/c03c66b01b75c8e542e383d27cff248f/1040g2sg310qces216gf05p9bikpqj5a2nq8m4qo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/322d97160ba4eba703c815bcef1dd588/1040g2sg310qces216gfg5p9bikpqj5a2i5hauq0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/3114f77127fce50e6238018fbcfe31d1/1040g2sg310qces216gg05p9bikpqj5a26keopc8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/5480e3547806fa78dcce1acad19cb77c/1040g2sg310qces216ggg5p9bikpqj5a255qhnng!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/2915449ce947c8b0e727b37924ec254e/1040g2sg310qces216gh05p9bikpqj5a2igigbeg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/b0630a4509a4fd4a8a52c66f10e8f8cf/1040g2sg310qces216ghg5p9bikpqj5a2qi8a7do!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/c00513d72353c261380f88a16255f13c/1040g2sg310qces216gi05p9bikpqj5a25maf5ko!nd_dft_wlteh_webp_3","论文,带你一起读论文,文献阅读,论文打卡,论文写作,文学,文艺学,文学考研,文学论文,小论文,论文投稿,人工智能,ai,杨宁老师,艺术,艺术学概论,英美文学,中国文学,外国文学,文学理论",1728829363757,https://www.xiaohongshu.com/explore/6602c25100000000120238df?xsec_token=ABZw3uzYjK4TqrLKJAX9t0qGaVvv3TK4MVHiePU2k7ZZI=&xsec_source=pc_search,aigc对文学创作的影响
66b74a5e000000001e01e44e,normal,400+必存｜AIGC在艺术设计中的应用研究,"AIGC 技术在艺术设计中的应用研究
在当代科学技术飞速发展的背景下，人工智能技术成为推动艺术设计领域进步的重要力量。ChatGPT 火爆的背后，是人工智能技术进步对人类生产生活带来重大影响的表征。工业时代后，设计逐渐变得更为高效，以满足人们多变的审美需求。在科技迅速发展的时代，人工智能技术可能成为推动艺术设计领域进步的关键力量。艺术设计这一综合性较强的学科，致力于将 AIGC 技术整合到设计过程中，以提升设计效率，激发创意，满足不断变化的用户需求，朝着智能化、个性化和高效化的方向发展。
1 AIGC
技术发展
1.1 AIGC 技术的发展
1.2 AIGC 技术的优势与局限性
2 AIGC 技术在艺术设计中的应用
2.1 平面设计
2.2 产品设计
2.3 动画设计
3 AIGC 技术下的艺术设计发展趋势展望
3.1 设计软件的智能化
3.2 人机的协同创新
3.3 艺术设计的美学变革
4 结 语
#艺术设计考研理论[话题]# #设计考研理论[话题]# #艺术设计论文写作[话题]# #设计学论文写作[话题]# #小李设计理论[话题]# #设计理论小助理[话题]#",,1723288158000,1724167697000,66b3380c000000001d030b0a,设计理论小助理（有课）,https://sns-avatar-qc.xhscdn.com/avatar/66b339b881905a84ead9b4c6.jpg,259,198,0,30,,"http://sns-webpic-qc.xhscdn.com/202410132222/a7038ba17c9feabfab8979c3751a81f9/1040g2sg316am2ahm0m705plj7067e2oad1nti88!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/2e2f406b4fdc9a6deacfacbfb8ca96aa/1040g2sg316am2ahm0m7g5plj7067e2oaaaitlpg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/a579e8e824687c280335063476af4766/1040g2sg316am2ahm0m805plj7067e2oav7eh7dg!nd_dft_wlteh_webp_3","艺术设计考研理论,设计考研理论,艺术设计论文写作,设计学论文写作,小李设计理论,设计理论小助理",1728829363775,https://www.xiaohongshu.com/explore/66b74a5e000000001e01e44e?xsec_token=ABQkTcJ7qv4Otr0rHBzxSLAWOYZ_AVa6GGmbOvKpbdMIE=&xsec_source=pc_search,aigc对文学创作的影响
668ba81e0000000025003946,normal,戏影学界研究热点（考研版,"AIGC今年肯定会有很多院校会进行考察
少则5分，多则35分左右，这个分不能丢[抓狂R]
今年考拟新增的江南大学、郑州大学、四川外国语大学戏影的一定要看，这三个院校一定会考学术研究热点！[吧唧R]
上面的内容都是24年最新的学术期刊发布的文章综合整理
	
参考文献：
[1] 张辉刚,张越,马念,.共生、隐患与互补：智媒时代AIGC赋能中国影视生产新发展格局【J】.中国电视,2024,(05):86-93.
[2] 巴晓,.重塑和生成:AIGC在电影影像制作中的应用【J】.电影文学,2024,(05):70-75.
[3] 李本乾,陶婷婷,.人机共创——AIGC时代影视业模式创新【J】.上海广播电视研究,2024,(02):13-16.
[4] 张亦弛,赵瑜,.海外生成式人工智能与影视产业研究综述【J】.电影文学,2024,(03):72-77.
[5] 徐斌,.人工智能时代AIGC对电影工业的风险挑战与治理策略【J】.电影文学,2024,(02):73-77.
#电影考研[话题]# #广播电视考研[话题]# #AIGC与影视[话题]# #江南大学戏剧与影视[话题]# #郑州大学戏剧与影视[话题]# #四川外国语大学戏剧与影视[话题]# #戏剧与影视拟新增硕士点[话题]#
#AI绘画有点东西[话题]#",,1720428574000,1720428574000,65fc21e4000000000600d527,Roll戏影考研（情报版,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310krni906m005pfs47i1hl976mmqhcg,243,276,0,38,,"http://sns-webpic-qc.xhscdn.com/202410132222/24c5d4e9a02b25e19fff66ba25c0ad0b/1040g2sg31502gclb0q705pfs47i1hl97m88hct0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/d09c2c25457aadf5ced88e37a95175c0/1040g2sg31502gclb0q7g5pfs47i1hl97tq5uc48!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/c1879129947edc79720aa88cba9bf414/1040g2sg31502gclb0q805pfs47i1hl97b6vcs58!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/e503fe68603c9f367e5091043328733d/1040g2sg31502gclb0q8g5pfs47i1hl97jj9b7b0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/ff0b588d57283cc88d17bb31dcaa8c4a/1040g2sg31502gclb0q905pfs47i1hl9793u0vjo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/926e4609f96469a4490b7979eab2afce/1040g2sg31502gclb0q9g5pfs47i1hl97v440g3o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/85b1e7dcf360e21892b406860a7046c9/1040g2sg31502gclb0qa05pfs47i1hl976a8icto!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/f370f047bcee2eab46d689c55ae0abd7/1040g2sg31502gclb0qag5pfs47i1hl97k8b22no!nd_dft_wlteh_webp_3","电影考研,广播电视考研,AIGC与影视,江南大学戏剧与影视,郑州大学戏剧与影视,四川外国语大学戏剧与影视,戏剧与影视拟新增硕士点,AI绘画有点东西",1728829363791,https://www.xiaohongshu.com/explore/668ba81e0000000025003946?xsec_token=ABLaSTbtOya0bfXqUpcwyXW5HalMyXg-J7bSgSkuHox60=&xsec_source=pc_search,aigc对文学创作的影响
66a0f64c000000000a0077d7,normal,什么是AIGC？请谈谈你的理解（15分）,"今天我们的要回答的题目是：什么是AIGC？请谈谈你的理解（15分）。
	
AIGC（Artificial Intelligence Generated Content,人工智能生成内容），是指基于生成对抗网络、大型预训练模型等人工智能的技术方法，通过已有数据的学习和识别，以生成相关内容的技术。AIGC技术的核心思想是利用人工智能算法生成具有一定创意和质量的内容。
	
【答题思路】
一、AIGC：赛博格阶梯的搭建逻辑
二、AIGC与传媒业：提示工程师职业的兴起
	
#新传考研真经[话题]# #新传考研[话题]#
#aigc[话题]# #人工智能[话题]#
#西安交通大学[话题]# #西安交通大学新传考研[话题]#",,1721824844000,1721824845000,6195f6700000000021021068,新传考研真经,https://sns-avatar-qc.xhscdn.com/avatar/63ae616921f344a7e285ed10.jpg,139,88,4,12,,"http://sns-webpic-qc.xhscdn.com/202410132222/ed04fa73f4b793cc53e59df5cc06d5b7/1040g008315ks9qip0u005oclupo8c438rutvtgg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/0dfa6529ff8c7dea552e01f53c463354/1040g008315ks9qip0u0g5oclupo8c438t6ghma0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410132222/4a7d9da730c1495bddf16ba658816e73/1040g008315ks9qip0u105oclupo8c438uff4ck8!nd_dft_wlteh_webp_3","新传考研真经,新传考研,aigc,人工智能,西安交通大学,西安交通大学新传考研",1728829363806,https://www.xiaohongshu.com/explore/66a0f64c000000000a0077d7?xsec_token=ABpha3Qcz3KdKy6JRGeWMTW-q7s1fP4TRT0k2dp108MyM=&xsec_source=pc_search,aigc对文学创作的影响
