comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count,sentiment
6684eab50000000016024dd7,1719986870000,,6642dfe6000000001e031fa7,想法是可以的但能不能按照用户上传自己的身体数据包括面部特征算法之后将商品套壳在基于用户的个人形象上达到线下实体试衣的定制化体验。,5d1892aa000000001203fc1a,山茶鲨手,https://sns-avatar-qc.xhscdn.com/avatar/63de4d0150f03d23dab0160c.jpg?imageView2/2/w/120/format/jpg,0,,0,1728389139693,0,positive
66456e6a000000000d031e24,1715826282000,,6642dfe6000000001e031fa7,这些都可以用手机下载使用吗,615c56e5000000001f03f544,Kiml1y,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318b4tnas460g5oasarinvta4cme65b8?imageView2/2/w/120/format/jpg,0,,0,1728389139696,0,negative
620545da0000000001029278,1644512730000,,5bac85c9910cf617281797ec,苹果的这个软件真的很low千万别下,5a21888011be1060692adaa6,半醉半醉,https://sns-avatar-qc.xhscdn.com/avatar/60cd89d780e7e070d22b9465.jpg?imageView2/2/w/120/format/jpg,12,,0,1728389142960,273,negative
620b7608000000002103e869,1644918280000,,5bac85c9910cf617281797ec,图一身材跟我太像了,5f242f730000000001003340,爱吃螺蛳粉的臭臭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30obv9qlv2c6g5np45tpg8cq0sdmu2uo?imageView2/2/w/120/format/jpg,3,,0,1728389142972,66,positive
61f94d4c000000002103f932,1643728204000,,5bac85c9910cf617281797ec,我下载的跟他下载的怎么不一样,60162238000000000101ce5e,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317rptab53q5g5o0m48s0bjiugtursdg?imageView2/2/w/120/format/jpg,1,,0,1728389142991,39,negative
614e7961000000002103bbba,1632532833000,,5bac85c9910cf617281797ec,这个叫什么名字啊？,61430cf10000000002025611,甜崽小盆友^~^,https://sns-avatar-qc.xhscdn.com/avatar/636f465dfac552d16f25dd56.jpg?imageView2/2/w/120/format/jpg,3,,0,1728389143004,1,negative
60ca89e3000000002103e48f,1623886307000,,5bac85c9910cf617281797ec,什么软件？,5c1a49020000000005008acd,zty督督凯撒,https://sns-avatar-qc.xhscdn.com/avatar/607a5e2a2628e0603506056f.jpg?imageView2/2/w/120/format/jpg,1,,0,1728389143019,6,negative
6270d9340000000021001703,1651562804000,,5bac85c9910cf617281797ec,图一身材挺不错的啊皮肤白皙有锁骨腿长为啥贴上那么多惹人非议的标签很让人焦虑啊,5b9745563a057a0001c8f0d7,格沃的猫咪小院,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v947f3ola6g4atup72lds6n8tlanvo?imageView2/2/w/120/format/jpg,0,,0,1728389143030,12,positive
5e732a4e0000000001003a70,1584605774000,,5bac85c9910cf617281797ec,搭配好的衣服不紧贵还不好看,5c6a0b1400000000120168ba,婷婷,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,0,,0,1728389143044,12,negative
6208248f0000000001029b57,1644700815000,,5bac85c9910cf617281797ec,我和第一个图片那女的身材一毛一样,59f5deac11be103448eb4287,你和傻der,https://sns-avatar-qc.xhscdn.com/avatar/61b2f524b8a5d9b927ef938e.jpg?imageView2/2/w/120/format/jpg,0,,0,1728389143059,10,positive
60dc27d4000000002103b2ee,1625040852000,,5bac85c9910cf617281797ec,这个app的名字叫啥？,5fd4971200000000010060a8,天佑百年,https://sns-avatar-qc.xhscdn.com/avatar/60191178c950d2cf5a33a44f.jpg?imageView2/2/w/120/format/jpg,1,,0,1728389143073,0,negative
61688f2500000000010299c0,1634242341000,,5bac85c9910cf617281797ec,为啥你的跟我的不太一样,57dfc65382ec393625bb200d,桃白白,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31477t3pshm4048mu9235680dt6uoah8?imageView2/2/w/120/format/jpg,1,,0,1728389143085,2,negative
6217236f0000000001027391,1645683567000,,5bac85c9910cf617281797ec,是的我发现我下载了和他的不一样,5b816cd3d72b630001de8f11,小冯同学,https://sns-avatar-qc.xhscdn.com/avatar/62668eeb9ef68ba0eb61f63b.jpg?imageView2/2/w/120/format/jpg,0,,620545da0000000001029278,1728389144056,54,negative
62184d64000000000102bafc,1645759844000,,5bac85c9910cf617281797ec,下了玩了3分钟马上删掉,6048b3b200000000010076d2,咩椰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313m17lnr1o6g5o28mep08tmieubh02g?imageView2/2/w/120/format/jpg,0,,620545da0000000001029278,1728389145321,12,negative
62280d250000000013024ccc,1646791973000,,5bac85c9910cf617281797ec,对没错里面的衣服比自己试了还丑无语了分分钟卸载,5aa0d5a311be1055374e5e8c,李李,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2nqhbj4gk806g4a36gkaq6nkc0719gl8?imageView2/2/w/120/format/jpg,0,,62184d64000000000102bafc,1728389145332,27,negative
6266ebb2000000000102f58e,1650912178000,,5bac85c9910cf617281797ec,为啥这样说,5ffcfdb30000000001000117,甜甜酱,https://sns-avatar-qc.xhscdn.com/avatar/62545bfc570af4d25f0c7bc9.jpg?imageView2/2/w/120/format/jpg,0,,6217236f0000000001027391,1728389145343,1,negative
6266ebb70000000001025b1c,1650912183000,,5bac85c9910cf617281797ec,为啥,5ffcfdb30000000001000117,甜甜酱,https://sns-avatar-qc.xhscdn.com/avatar/62545bfc570af4d25f0c7bc9.jpg?imageView2/2/w/120/format/jpg,0,,6217236f0000000001027391,1728389145355,1,negative
6266ebc10000000021035a77,1650912193000,,5bac85c9910cf617281797ec,是那样的,5ffcfdb30000000001000117,甜甜酱,https://sns-avatar-qc.xhscdn.com/avatar/62545bfc570af4d25f0c7bc9.jpg?imageView2/2/w/120/format/jpg,0,,62184d64000000000102bafc,1728389145366,0,negative
626744ed0000000001028451,1650935021000,,5bac85c9910cf617281797ec,。。。。苹果里面没有这个,5b816cd3d72b630001de8f11,小冯同学,https://sns-avatar-qc.xhscdn.com/avatar/62668eeb9ef68ba0eb61f63b.jpg?imageView2/2/w/120/format/jpg,0,,6266ebb70000000001025b1c,1728389147725,0,positive
62675a0a0000000021034ae2,1650940426000,,5bac85c9910cf617281797ec,我下载了这个软件我是苹果13pro,5ffcfdb30000000001000117,甜甜酱,https://sns-avatar-qc.xhscdn.com/avatar/62545bfc570af4d25f0c7bc9.jpg?imageView2/2/w/120/format/jpg,0,,626744ed0000000001028451,1728389147738,0,negative
6267674c0000000001026535,1650943820000,,5bac85c9910cf617281797ec,现在可以用了吗？反正我那会下载的和图片里的不一样,5b816cd3d72b630001de8f11,小冯同学,https://sns-avatar-qc.xhscdn.com/avatar/62668eeb9ef68ba0eb61f63b.jpg?imageView2/2/w/120/format/jpg,0,,62675a0a0000000021034ae2,1728389147751,0,negative
6267c218000000000102a62a,1650967064000,,5bac85c9910cf617281797ec,我下载了觉得不真实衣服也很土,5ffcfdb30000000001000117,甜甜酱,https://sns-avatar-qc.xhscdn.com/avatar/62545bfc570af4d25f0c7bc9.jpg?imageView2/2/w/120/format/jpg,0,,6267674c0000000001026535,1728389147763,0,negative
6267c24c0000000021039008,1650967116000,,5bac85c9910cf617281797ec,那就是咱们苹果的和人家安卓的不一样,5b816cd3d72b630001de8f11,小冯同学,https://sns-avatar-qc.xhscdn.com/avatar/62668eeb9ef68ba0eb61f63b.jpg?imageView2/2/w/120/format/jpg,0,,6267c218000000000102a62a,1728389147775,0,positive
661e1a7f000000001202623b,1713248896000,,5bac85c9910cf617281797ec,可以试试魔法试衣间威小程序,6509375a000000000200d01f,乐乐母婴好物分享,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3140pfojr1m6g5p896td0hk0vk91hr18?imageView2/2/w/120/format/jpg,0,,620545da0000000001029278,1728389149662,0,positive
621c5b0800000000130270df,1646025480000,,5bac85c9910cf617281797ec,这也是我啊,60ddd4b8000000002002ab29,屁桃,https://sns-avatar-qc.xhscdn.com/avatar/64678bd2dd0b09921322d50b.jpg?imageView2/2/w/120/format/jpg,0,,620b7608000000002103e869,1728389150641,8,negative
62505f3400000000130281ec,1649434420000,,5bac85c9910cf617281797ec,予你,61597e67000000000201d850,Xii_,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n80a4h1lk005oapfpjgjm2gf2k8p2g?imageView2/2/w/120/format/jpg,0,,621c5b0800000000130270df,1728389151555,0,negative
61fbc3270000000013029a0c,1643889447000,,5bac85c9910cf617281797ec,也是,600ed01c0000000001000b5c,乾一杯罢（^_＾つ口,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317fnn7j50s6g5o0eq0e082qs8o8b1co?imageView2/2/w/120/format/jpg,0,,61f94d4c000000002103f932,1728389152531,10,negative
614e7ead000000002003cafe,1632534189000,,5bac85c9910cf617281797ec,虚拟试衣,5b98cef72677f5000105f073,蟹黄小笼包🥟,https://sns-avatar-qc.xhscdn.com/avatar/61975d0d0c0e0c58c2a01290.jpg?imageView2/2/w/120/format/jpg,0,,614e7961000000002103bbba,1728389152543,5,positive
