note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword
668fc8880000000025004211,video,如果大海被污染，美人鱼🧜🏻‍♀️ be like,"我想要，童话风！
	
#AI绘画有点东西[话题]# #那是我一直想去的海边[话题]# #ai关键词[话题]# #AI教程[话题]# #AI[话题]# #ai工具[话题]# #拍照姿势不重样[话题]# #美人鱼写真[话题]# #猫meme[话题]# #修图技巧分享[话题]#",http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31540u7mb1c104a76e79dl32ofi71b4g,1720699016000,1720699016000,5b4bd2da4eacab1d3dfa8c58,陶小雨_深圳约拍女摄,https://sns-avatar-qc.xhscdn.com/avatar/636dbbad071735f26c2b3878.jpg,4.3万,3939,3041,1160,,http://sns-webpic-qc.xhscdn.com/202410071317/cf2556ba03eb66ef411f16abdb0e190d/1040g2sg315413662he7g4a76e79dl32ouoi0u5g!nd_dft_wlteh_webp_3,"AI绘画有点东西,那是我一直想去的海边,ai关键词,AI教程,AI,ai工具,拍照姿势不重样,美人鱼写真,猫meme,修图技巧分享",1728278272438,https://www.xiaohongshu.com/explore/668fc8880000000025004211?xsec_token=ABFC8MuLNHW6LmjWgJDFCTpvQvrOYwRTLg8TvElC100RY=&xsec_source=pc_search,AI绘画
66c6a05d000000001d03a268,video,gpt：这么要命的床，谁敢睡上去😭😭,"gpt：这么要命的床，谁敢睡上去😭😭
#画画[话题]# #AI绘画有点东西[话题]# #绘画[话题]# #绘画日常[话题]# #我的随手画[话题]# #ai绘画[话题]# #ai[话题]# #ai关键词[话题]#",http://sns-video-bd.xhscdn.com/1040g00g316pl9jgk3k6g5pj2qge0ufrdq83k760,1724293213000,1724459621000,6662d41c0000000003033f6d,橘富贵的反骨日常（收徒）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313udcje6h8605pj2qge0ufrdnb3eo2o,2.3万,1.7万,217,23,,http://sns-webpic-qc.xhscdn.com/202410071317/57cb25f568cb580cf6f3df1d70920c82/1040g2sg316oj60o70s505pj2qge0ufrdrstjep0!nd_dft_wlteh_webp_3,"画画,AI绘画有点东西,绘画,绘画日常,我的随手画,ai绘画,ai,ai关键词",1728278272442,https://www.xiaohongshu.com/explore/66c6a05d000000001d03a268?xsec_token=ABOq4HO9N89bUXhrHxqbJWWH-ybmPPMgtgz3jSiYywX2M=&xsec_source=pc_search,AI绘画
66dbf135000000001e018952,video,给你一块，你给哪只猫咪解除封印,#ai智能绘画[话题]# #我和ai有画说[话题]# #反骨ai视频[话题]##绘画日常[话题]##易次元ai绘图[话题]##A绘画有点东西[话题]##AI人工智能绘画[话题]# #ai也有反骨[话题]# #ai智能绘画[话题]# #用插画表现情绪[话题]#  #记录吧就现在[话题]#,http://sns-video-bd.xhscdn.com/1040g00g317efc902gm6g5ntn3jbgblr03gmijog,1725690165000,1727615106000,5fb71cd7000000000101d760,Al 制造局,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3179acqfrjk5g5ntn3jbgblr0rtrrong,2.1万,1.7万,1090,45,陕西,http://sns-webpic-qc.xhscdn.com/202410071317/28620571643441569786ecc076dbc984/1040g2sg318b48iqi0mcg5ntn3jbgblr05o02uh0!nd_dft_wlteh_webp_3,"ai智能绘画,我和ai有画说,反骨ai视频,绘画日常,易次元ai绘图,A绘画有点东西,AI人工智能绘画,ai也有反骨,用插画表现情绪,记录吧就现在",1728278272456,https://www.xiaohongshu.com/explore/66dbf135000000001e018952?xsec_token=AB7JfH8Ju6fsko1obcHP7F9f8lbQhMbpt_z0JhXSQBguo=&xsec_source=pc_search,AI绘画
66eada88000000002603ef48,video,遇见这些吊桥，你敢从哪座桥过去呢😂,#ai[话题]# #ai关键词[话题]# #ai绘画[话题]# #我和ai有画说[话题]# #脑洞[话题]# #反骨ai[话题]# #二次元[话题]# #吊桥[话题]#,http://sns-video-bd.xhscdn.com/1040g00g317t19qc33q6g5o83cs8g94ms4mrlgpo,1726719003000,1726818788000,6103671100000000010092dc,AI 小林,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317mjbul33u6g5o83cs8g94msj5fu0k0,1.8万,8924,203,31,四川,http://sns-webpic-qc.xhscdn.com/202410071317/578f6f27fc0cfafeef6b262effca4857/1040g008317t18rkt46605o83cs8g94msqeks798!nd_dft_wlteh_webp_3,"ai,ai关键词,ai绘画,我和ai有画说,脑洞,反骨ai,二次元,吊桥",1728278272470,https://www.xiaohongshu.com/explore/66eada88000000002603ef48?xsec_token=ABSHUqgm5sanSrr0iHQnQMw-3WpI4c-7D7pcJpjvkKfRU=&xsec_source=pc_search,AI绘画
669d0bf20000000003025ab9,video,给你1个亿 选一条长裙喜欢一天，你选哪个,#画画的日常[话题]# #AI[话题]# #ai绘画[话题]# #长裙[话题]# #ai工具[话题]# #我和ai有画说[话题]# #ai关键词[话题]# #易次元ai绘图[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g2t0315h1shp10u705o0qka9g8g6ubaafc0g,1721568242000,1721568243000,601aa29300000000010040de,竹子AI绘画（收徒）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314gigbjlmi005o0qka9g8g6u3hfk4to,1.6万,9865,685,26,,http://sns-webpic-qc.xhscdn.com/202410071317/ef4d0fe09d0f2080896a82b60e964df5/1040g2sg315h1ufol1e005o0qka9g8g6ucpfpb00!nd_dft_wlteh_webp_3,"画画的日常,AI,ai绘画,长裙,ai工具,我和ai有画说,ai关键词,易次元ai绘图",1728278272483,https://www.xiaohongshu.com/explore/669d0bf20000000003025ab9?xsec_token=ABEQIQwPOJ9fB5n0esYM_XEdv6mKMkqRJPUj0koj63GCM=&xsec_source=pc_search,AI绘画
66d525b3000000001f03a55e,normal,一眼能看出融的谁的AI图,"前面两张，不只融了一个画师的，但有的有一个画师的明显特征，有一种既视感
后面两张，是偏早一点的画师画的，总感觉在无数AI图中看到过这个画师影子
#AI[话题]# #ai绘画[话题]# #插画师[话题]#",,1725244851000,1725244851000,5cc98f57000000001701bc37,伊鸢娥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30muthr31l05g5n69htblrf1n98dpib8,1.5万,1621,813,314,,"http://sns-webpic-qc.xhscdn.com/202410071317/14b30e8d5755cce87e4ed88216cc10d7/1040g2sg3177r322346d05n69htblrf1ntv6tn0g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/04245c8abd79d3fb04961ca76b50d0cb/1040g2sg3177r322346b05n69htblrf1nce4c3n8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/c7a4498bd2fc97d4f48d18cba196392d/1040g2sg3177r322346dg5n69htblrf1nspn8se8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202410071317/0e50594cd9f9ba73249f34d9b120bd04/1040g2sg3177r322346905n69htblrf1nnaa42e0!nd_dft_wlteh_webp_3","AI,ai绘画,插画师",1728278272497,https://www.xiaohongshu.com/explore/66d525b3000000001f03a55e?xsec_token=ABOg_32khqzhneQh3iW86nSFAO8teGSC2VUGOPNz8j9Yg=&xsec_source=pc_search,AI绘画
66cb0840000000001f039c4f,video,各个国家的卫生间，愿家人们都拥有最后一个,#AI[话题]# #我和ai有画说[话题]# #Ai绘画[话题]# #ai关键词[话题]# #ai智能绘画[话题]# #ai绘画有点东西[话题]# #ai[话题]#,http://sns-video-bd.xhscdn.com/1040g00g316tuvv5ek6004b551s5sg8p2amhf3mg,1724581952000,1724581953000,5ba8cbc8f403b700012f2322,AI梦想屋,https://sns-avatar-qc.xhscdn.com/avatar/66c9a8019595d870d1e11506.jpg,1.5万,1.3万,956,61,,http://sns-webpic-qc.xhscdn.com/202410071317/e29a0e8155eea5c3e8cffe4fc10aaedc/1040g008316tuvv5hk6004b551s5sg8p2hr11l10!nd_dft_wlteh_webp_3,"AI,我和ai有画说,Ai绘画,ai关键词,ai智能绘画,ai绘画有点东西,ai",1728278272512,https://www.xiaohongshu.com/explore/66cb0840000000001f039c4f?xsec_token=AB1dEny7_FBk6utwcj2wbgHykmxs4_Qc2ksVZnx4Mos9E=&xsec_source=pc_search,AI绘画
66ed3f4d000000002603e8c7,video,AI要把李白玩坏了，笑不活了😅😅😅,##ai关键词[话题]# #ai绘画[话题]# #AI[话题]# #绘画[话题]# #绘画日常[话题]# #ai[话题]# #ai智能绘画[话题]# #ai绘画为创作者提供灵感[话题]# #我和ai有画说[话题]# #chatgpt[话题]#,http://sns-video-bd.xhscdn.com/1040g2so317vc5gblju6g4a67li7guoa1ut8nhoo,1726824269000,1726824270000,5b210f0f11be104f7db66141,心宁,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317bj7fq2466g4a67li7guoa165kq2bo,1.6万,2.1万,270,1041,河南,http://sns-webpic-qc.xhscdn.com/202410071317/9ba470fcd4a07e56213bfa9dfe0ca6f6/1040g2sg317vc72gk46dg4a67li7guoa1if95nh0!nd_dft_wlteh_webp_3,"ai关键词,ai绘画,AI,绘画,绘画日常,ai,ai智能绘画,ai绘画为创作者提供灵感,我和ai有画说,chatgpt",1728278272526,https://www.xiaohongshu.com/explore/66ed3f4d000000002603e8c7?xsec_token=ABjORbw7wLJNxKN9suv0Vg5LJOTx3dj1sqlkbgGUpkLBI=&xsec_source=pc_search,AI绘画
6687cc9b000000001c025669,video,我惊了！AI也太会了吧,#反骨AI[话题]# #AI生成[话题]# #我和AI有话说[话题]# #驯服AI[话题]# #创意[话题]# #ai绘画[话题]# #绘画[话题]# #绘画日常[话题]# #卫生纸[话题]##ai[话题]#,http://sns-video-bd.xhscdn.com/1040g2so314s9nj8igub05nv0218g99fgtrljt10,1720175771000,1720175771000,5fe01051000000000100a5f0,涵涵说ai(可带徒),https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314hj37ti6i505nv0218g99fgnhkcs6g,1万,5204,129,38,,http://sns-webpic-qc.xhscdn.com/202410071317/972cd81e687ca9403b0bafcb0ff5d9ba/1040g2sg314s9usur1edg5nv0218g99fge8bnu48!nd_dft_wlteh_webp_3,"反骨AI,AI生成,我和AI有话说,驯服AI,创意,ai绘画,绘画,绘画日常,卫生纸,ai",1728278272540,https://www.xiaohongshu.com/explore/6687cc9b000000001c025669?xsec_token=ABjLQE1md4GHAw0u3aeOO3hEE4CQO1re1UZG43X8PKnzo=&xsec_source=pc_search,AI绘画
66cdbf48000000001f016318,video,假如世界上只剩下雪碧,#ai[话题]# #AI[话题]# #我和ai有画说[话题]# #想象力唤醒计划[话题]# #ai绘画[话题]# #ai绘画有点东西[话题]# #ai工具[话题]# #ai关键词[话题]##chatgpt[话题]#  #雪碧[话题]#,http://sns-video-bd.xhscdn.com/1040g2so3170jnt473m605ohs3qk8cmlvnrs2chg,1724759880000,1726998629000,623c1ea80000000021025abf,七七的AI世界,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315fohls7hedg5ohs3qk8cmlvb24o9go,8140,4899,292,155,浙江,http://sns-webpic-qc.xhscdn.com/202410071317/dfa68bbc23ba49f990eb06b05d19ca03/1040g2sg3170jqenlju605ohs3qk8cmlvra68lb0!nd_dft_wlteh_webp_3,"ai,AI,我和ai有画说,想象力唤醒计划,ai绘画,ai绘画有点东西,ai工具,ai关键词,chatgpt,雪碧",1728278272553,https://www.xiaohongshu.com/explore/66cdbf48000000001f016318?xsec_token=ABkvKQSnuAKwfNwDbZP1AVb-R8GeWmPuhWxKdQd0U7uEs=&xsec_source=pc_search,AI绘画
